THINGUMMY,11,1716,JJ
TRUC,6,2995,JJ
DRAWERFUL,5,6300,JJ
COSO,1,8910,JJ
TY,881,9438,JJ
DIABO,6,4740,JJ
DICKISH,5,6959,JJ
TREINTA,1,4413,JJ
KARMANI,1,7502,JJ
EGGBERT,6,8957,JJ
PHANERITIC,1,7377,JJ
PROCELEUSMATIC,1,7704,JJ
IMORTANT,2,0960,JJ
PEYT,11,2284,JJ
ROCKEY,1,7188,JJ
HOWARD,4184,4710,JJ
NOTABLY,56,6174,JJ
CEPHALOUS,1,1818,JJ
SHANGA,1,0493,JJ
SOBRADINHO,2,6894,JJ
SPLOOSH,9,4000,JJ
NONREGIONAL,1,9182,JJ
FOURPLEX,2,7580,JJ
GYNAEC,2,9858,JJ
PICARDY,23,2337,JJ
CALLAHAN,498,7754,JJ
PIMPY,5,8767,JJ
BIGGIEST,1,9451,JJ
STOD,1,1479,JJ
GEDAAN,2,8970,JJ
VIATA,9,2547,JJ
SELEC,1,7704,JJ
LIMEY,97,4004,JJ
RETOURNE,3,4807,JJ
BREE,244,8048,JJ
THAUMIC,1,0498,JJ
REZ,31,9565,JJ
ESTHER,1074,8161,JJ
SMELLIER,4,8573,JJR
VINCI,292,1194,JJ
VLE,6,0789,JJ
CRANKIER,3,5886,JJR
DESTA,2,2953,JJ
ESCA,19,8569,JJ
ZOI,6,1645,JJ
GIMPING,3,2046,JJ
SCOUNDRELLY,5,6856,JJ
LOUGE,2,4687,JJ
BIXBY,76,2876,JJ
WARAK,4,6390,JJ
YALANCHI,1,8382,JJ
SAYID,151,8621,JJ
CLEV,1,7073,JJ
QUITA,6,8298,JJ
FLYIN,292,5883,JJ
GRIZZLING,5,2637,JJ
RIPING,4,3523,JJ
SUPERGEEK,3,0656,JJ
QUONG,12,5262,JJ
DALAK,1,7396,JJ
KATHLEEN,521,3116,JJ
SEELY,22,1973,JJ
KURUKSHETRA,3,4419,JJ
KARNAL,1,0374,JJ
BASTARDIZING,2,0033,JJ
URE,15,5243,JJ
DUSTIER,2,5766,JJR
MORNINGSTAR,7,9303,JJ
VEILLER,1,1277,JJ
KEVINMITNICK,1,0760,JJ
ENGELSK,1,5115,JJ
HUNDE,1,0422,JJ
HALLER,55,9320,JJR
WAINS,1,9710,JJ
ACCORDNG,1,0900,JJ
GERRARD,12,4648,JJ
SILVERINE,1,5987,JJ
UNOBLIGING,2,4510,JJ
YUMBO,4,5039,JJ
ANTIABORTION,1,0603,JJ
LINUS,380,2947,JJ
WANNABEE,4,3181,JJ
NODD,4,9873,JJ
PLEATHER,14,0969,JJ
CROSSFADING,1,5707,JJ
ITTY,134,8202,JJ
PANDIYAN,1,9649,JJ
APRIVATE,4,4700,JJ
CURTSYING,4,6831,JJ
ADJUDANT,4,8084,JJ
LUXERIOUS,1,8110,JJ
UNCARED,6,7735,JJ
OLSZTYN,1,5720,JJ
KATIE,2941,6122,JJ
SAYYID,5,3708,JJ
TEREI,2,6131,JJ
DREAMTIME,13,7865,JJ
INDER,2,6313,JJ
GUBI,1,7551,JJ
AKSAKAL,1,0461,JJ
UNAN,1,9081,JJ
CUYO,5,8880,JJ
ZAC,163,7692,JJ
ZOH,1,0253,JJ
ZSL,14,4096,JJ
ZTE,9,9285,JJ
ZUL,24,4705,JJ
ZUNI,27,1313,JJ
KTD,1,7142,JJ
HIGHSIDE,4,0898,JJ
UNTWISTING,1,1698,JJ
FUFIL,1,0161,JJ
NEPHELOID,1,9173,JJ
RENUNCIATORY,1,3968,JJ
CAVALY,1,1645,JJ
TOMATA,1,6277,JJ
FIDGIT,24,7981,JJ
POSHO,2,2222,JJ
ANAMERICAN,1,5374,JJ
GROFF,3,4024,JJ
NESTIN,4,0453,JJ
EMPYREAL,1,8186,JJ
MARET,5,2555,JJ
DINNERTABLE,3,6969,JJ
BOREI,1,4777,JJ
TORNATA,1,2236,JJ
ITALIANA,7,0016,JJ
BRADYCARDIC,2,5603,JJ
MB,131,1666,JJ
PIGGELDY,1,7601,JJ
LOBUS,3,9997,JJ
UPCOUNTRY,22,5274,JJ
COFFIE,6,8972,JJ
KIVE,1,2805,JJ
RISTAN,1,9249,JJ
GOLLY,704,9873,JJ
TACET,1,4073,JJ
PEACHING,2,2187,JJ
SCOTCHING,1,0410,JJ
FLOORER,2,7559,JJR
ALIFE,4,5422,JJ
GWENDOLYN,90,3898,JJ
FLOSSER,4,4721,JJR
SUGESTING,1,9711,JJ
AMEI,4,7979,JJ
MDDLE,2,9078,JJ
DUSKIER,1,8058,JJR
DAKAR,52,9822,JJ
IQUID,1,3580,JJ
BROMIDIC,3,9658,JJ
GIANTLIKE,1,1631,JJ
INDIPENSABLE,1,0303,JJ
BYSANTINE,1,7820,JJ
ABECEDARIAN,1,4640,JJ
DERM,15,0495,JJ
FORMED,1362,9574,JJ
LINKIN,12,0133,JJ
ORRID,1,5890,JJ
INTERSCHOOL,1,6067,JJ
PARTIRE,2,8021,JJ
IVI,10,9651,JJ
TOTIN,26,4340,JJ
DANDIACAL,1,5761,JJ
BASEBORN,3,0727,JJ
AWW,474,0,JJ
EXCL,1,6912,JJ
HACKENBUSH,88,7835,JJ
OFSCIENTIFIC,1,5606,JJ
EETING,3,2641,JJ
OVERSENTIMENTAL,1,1171,JJ
MARSHMALLOWY,4,8801,JJ
FEV,2,2463,JJ
HYOUTAN,13,7898,JJ
PARTIY,1,9854,JJ
NOUNOUNE,13,1304,JJ
POUPOUNE,1,1304,JJ
TOUTOUNE,28,1304,JJ
NAYSAYING,1,4457,JJ
DECOURCEY,2,8735,JJ
BEAUITFUL,1,7855,JJ
KILLIN,401,9615,JJ
BROBDINGNAGIAN,1,9588,JJ
FOOTLONG,6,8807,JJ
PEACABLE,1,2201,JJ
JEE,206,0,JJ
SHIROI,1,1106,JJ
YUBI,5,9466,JJ
SHINJIN,1,3055,JJ
PERONIST,42,2705,JJ
MYTHOMANE,1,5458,JJ
PRESOAKED,1,8587,JJ
RATNI,1,1763,JJ
ROOMATE,4,8599,JJ
ANYWHER,2,9435,JJ
MUSCLAR,1,5942,JJ
DETCTIVE,1,7720,JJ
HUMOUS,3,8455,JJ
TOTALY,19,1733,JJ
SAUTERNE,5,2290,JJ
SECCOND,3,8457,JJ
DEFENSING,2,4326,JJ
JOWLING,1,2519,JJ
JENGA,6,5829,JJ
OPERATIN,5,6017,JJ
VARENIKI,1,7260,JJ
INSANER,1,7777,JJ
DIDDYCOY,2,0983,JJ
MOKEY,2,2900,JJ
RADITIONAL,1,1713,JJ
BRUCH,3,5202,JJ
BOULT,1,4876,JJ
RUSTIEST,1,9964,JJS
KOLO,9,9133,JJ
INTERNATINAL,1,7418,JJ
UNSIGNIFICANT,2,7044,JJ
CLARKES,1,0450,JJ
GIM,4,8904,JJ
EEH,60,0,JJ
INTA,5,2094,JJ
DHARMENDRA,23,2089,JJ
TUMANI,4,2508,JJ
KOFTA,3,4240,JJ
SURET,1,4772,JJ
HADOUKEN,5,9559,JJ
HEDDER,2,8780,JJR
NINETYFIVE,1,3624,JJ
LITIGABLE,1,4100,JJ
DRAME,2,3021,JJ
IRRE,3,0579,JJ
FUCKHOLE,13,7385,JJ
DETECTIBLE,1,1658,JJ
PARALEL,1,9736,JJ
SUBTIL,4,7369,JJ
MITOCHONDRIAN,1,7881,JJ
TUTS,94,0001,JJ
ANNYONG,1,5187,JJ
EMET,3,7360,JJ
LICIOUS,15,7104,JJ
VIGILENT,1,1719,JJ
NAKUSHITA,2,9487,JJ
GAZAL,28,9443,JJ
INSINUATIVE,1,2554,JJ
HARDING,344,7586,JJ
PLAYLET,2,1284,JJ
FORGETTIN,57,4479,JJ
SLACKY,3,8928,JJ
CUADRA,1,9505,JJ
FLO,439,7631,JJ
REALL,18,2463,JJ
ORN,47,1463,JJ
SUBSOLO,2,7625,JJ
COPPY,21,4810,JJ
TIMESAVING,1,1221,JJ
STRONGARM,4,7720,JJ
TEENER,2,9061,JJR
PELLUM,2,2798,JJ
REYN,1,3560,JJ
MULTIPLANETARY,1,1769,JJ
KIMOCHI,4,0247,JJ
MAYI,30,4442,JJ
YAAT,1,0595,JJ
PRENTENTIOUS,1,9232,JJ
URGA,13,1322,JJ
COSMOGENETIC,1,8053,JJ
TRASHIER,2,6658,JJR
DRIFITING,1,9401,JJ
ALIENIST,15,9553,JJ
DAGGY,8,1076,JJ
OINT,4,0048,JJ
WIGGER,6,0028,JJ
ELENI,91,6290,JJ
CONSEC,16,8208,JJ
DAVY,516,0108,JJ
DIFFEREN,9,6933,JJ
DEMPSEY,150,5499,JJ
TENEI,2,4612,JJ
TELEPATHETIC,1,7232,JJ
HUNDY,3,4747,JJ
INEFFACEABLE,1,0464,JJ
BUCA,8,8003,JJ
WITTEN,14,0542,JJ
COATLESS,2,7228,JJ
FOGGIER,1,8702,JJR
QUADR,1,6937,JJ
GALAX,1,3900,JJ
KORESH,5,3006,JJ
SPLASHIN,6,3087,JJ
UPANISHADIC,4,8359,JJ
YOUG,18,3487,JJ
CRAPAUDS,1,4159,JJ
KHANOM,4,8906,JJ
SKIR,2,9852,JJ
BELZEBUL,1,9444,JJ
JUFFROUW,1,8828,JJ
SINKABLE,3,2826,JJ
MICROCELLULAR,3,0906,JJ
REPLATING,1,3223,JJ
WIMBLEDON,86,8215,JJ
RORER,3,1498,JJR
ASSAD,85,0,JJ
UNPRESENTABLE,8,5440,JJ
MECHATRONICS,2,7194,JJ
OBLIGA,3,3611,JJ
HAIDI,1,8072,JJ
ONSCREEN,34,3190,JJ
WOTAN,46,0075,JJ
CHURCHLIKE,1,0157,JJ
LANISTA,6,2387,JJ
LASS,389,1692,JJ
FIAR,6,7601,JJ
SHIGA,17,0412,JJ
FOURTYFIVE,1,0360,JJ
YESTERNIGHT,16,9187,JJ
SPACELAB,2,8999,JJ
NEUROSOMATIC,1,9647,JJ
YUCKIEST,1,9778,JJS
TJE,4,3243,JJ
UNRECYCLABLE,1,9323,JJ
REINCORPORATED,2,7313,JJ
CRAPLESS,1,7312,JJ
USTA,2,3234,JJ
MGE,1,8309,JJ
POLSKI,13,9526,JJ
ALPINA,2,1247,JJ
KUBA,107,8959,JJ
KELUAR,5,7703,JJ
VERM,2,3273,JJ
COTTONTAIL,21,0662,JJ
UNTHANKFUL,3,2695,JJ
HINOKI,4,0004,JJ
UZAK,1,8185,JJ
ONIMOUS,2,0714,JJ
BASIJ,6,4314,JJ
HAROLD,2567,2850,JJ
PIONNERING,1,5483,JJ
VENERIS,2,3602,JJ
TASTIC,75,3912,JJ
MICKLE,13,0378,JJ
KLONDIKE,31,0119,JJ
BODOQUE,23,2839,JJ
CANDE,1,5823,JJ
UNKNIT,1,9106,JJ
TOGETHE,14,0759,JJ
DEKYON,7,8411,JJ
SEMINOLE,33,3798,JJ
UNCROSSING,2,0585,JJ
AUDE,46,7536,JJ
BREF,3,7933,JJ
BABYKILLER,3,6509,JJ
STRENGHTS,3,7764,JJ
TECHNICOLOUR,4,0237,JJ
KONNICHIWA,51,3655,JJ
PERENTIE,8,3536,JJ
FARFALLE,1,1884,JJ
HELEN,4260,6483,JJ
ANSARIAN,1,9960,JJ
SMULTZ,1,1251,JJ
TORTA,6,4683,JJ
ISOGENIC,1,9432,JJ
DAGOBERT,3,8779,JJ
SHEEZY,5,1657,JJ
CONTRATA,1,2838,JJ
OYKH,1,9246,JJ
RUFT,1,8039,JJ
PICKNICK,2,9344,JJ
CLIENTAL,2,7407,JJ
AET,56,1304,JJ
PASSIONNATE,1,7233,JJ
CHOUKI,9,8885,JJ
CRETA,1,6258,JJ
NIQUE,4,2565,JJ
MARWAR,3,8850,JJ
OVERSTIMULATED,13,6358,JJ
HYPOKALEMIC,1,5801,JJ
COMPAN,5,6802,JJ
EXPECTORATING,8,9200,JJ
LUCIFERIAN,2,7793,JJ
VELENO,1,3554,JJ
ZA,146,3846,JJ
PAVID,1,5964,JJ
AJUTA,2,7742,JJ
BEGLAD,1,8541,JJ
DAREH,2,5143,JJ
JUNJ,1,9176,JJ
OFR,29,5428,JJ
OUTWAR,2,7113,JJ
DUPLO,1,5263,JJ
LOWLIFE,215,2439,JJ
DALY,120,8933,JJ
ANTIHISTORICAL,1,8389,JJ
GYUL,10,8922,JJ
QVC,6,1046,JJ
LAKEBED,5,6639,JJ
GLYCOLATE,1,8742,JJ
WOOLGATHERING,4,5679,JJ
MGM,232,5070,JJ
DROWSING,4,9405,JJ
ODON,6,1766,JJ
RICI,2,0309,JJ
RONI,53,1090,JJ
FADISTA,6,4292,JJ
VENTLESS,1,2747,JJ
PLUSHIER,1,8946,JJR
BLAZONED,1,6445,JJ
BENIM,4,6968,JJ
NAZL,5,4210,JJ
EZELDEN,1,5052,JJ
DEDI,18,9180,JJ
KALM,3,1388,JJ
RACAK,1,5266,JJ
KSAN,3,7530,JJ
VH,12,1944,JJ
MARZI,4,7900,JJ
BIZZY,14,4657,JJ
WAMPUM,32,4221,JJ
HERMANO,69,1564,JJ
ANTIPERSPIRANT,6,4100,JJ
FATLING,2,0928,JJ
NISH,36,2317,JJ
SHUF,1,3998,JJ
XIANXIAN,1,0091,JJ
KEBYAR,2,6389,JJ
PIRATEY,3,7917,JJ
LEPEROUS,5,3574,JJ
SIFUS,1,7163,JJ
SONGY,5,7252,JJ
BULLIER,1,3616,JJ
FOLLES,11,7366,JJ
BECAUS,4,0097,JJ
TEAHER,1,9247,JJ
ERLY,5,7185,JJ
TBD,5,5454,JJ
PRETENSIOUS,1,1787,JJ
YEARST,10,0102,JJ
BURLE,2,8061,JJ
ZANI,7,4794,JJ
DETROYING,1,5455,JJ
DEPRIVAL,2,6980,JJ
PELA,12,3556,JJ
VALLAT,1,0238,JJ
BITA,5,1683,JJ
WAGH,8,3198,JJ
NITIN,62,9009,JJ
KULKARNI,10,7572,JJ
TOTTALY,1,9360,JJ
CROSTIC,2,9571,JJ
WEIL,7139,2110,JJ
BIOMECHANOID,1,1215,JJ
STINCT,1,7376,JJ
NEATBY,1,6486,JJ
AUNG,41,8400,JJ
HIERACHY,1,6513,JJ
TRALL,4,5853,JJ
KETI,11,2507,JJ
FRAN,873,7113,JJ
DRAGAN,103,6326,JJ
TI,706,1506,JJ
SOCIALLY,347,7042,JJ
MFC,3,7000,JJ
FASTBALL,118,0804,JJ
MAKRO,1,5956,JJ
GREN,15,7659,JJ
DOOT,101,8095,JJ
GRASSROOTS,44,6946,JJ
PROPRIUL,1,2103,JJ
SOLEIL,91,1115,JJ
MIAL,11,9021,JJ
SVALBARD,23,0106,JJ
MCRIB,2,2022,JJ
WHOOOSH,3,8072,JJ
UNGRY,1,9767,JJ
JANIZARY,24,5518,JJ
COSTOSTERNAL,1,8730,JJ
UNIQE,1,7659,JJ
UNCONFINED,4,9779,JJ
KNUDSEN,39,7717,JJ
PARTI,18,7069,JJ
SKYDIVE,16,8342,JJ
VIDEOGENIC,1,2451,JJ
GRAFITTI,9,8040,JJ
TASTIN,4,1950,JJ
HOUSESITTING,10,8524,JJ
QUIETLY,2962,1734,JJ
SEISMOGRAPHY,1,5868,JJ
GENEROUSLY,184,0558,JJ
UNPLACEABLE,1,7871,JJ
DAYAK,7,4319,JJ
THIRSTIEST,1,0728,JJS
CHEMOSYNTHESIS,5,7725,JJ
TECHNOPOP,3,6134,JJ
VICK,127,0524,JJ
UNQUENCHED,6,8674,JJ
WISPERING,4,1363,JJ
HUITZILOPOCHTLI,2,3830,JJ
PINWHEEL,42,9308,JJ
THEMIDDLE,4,2888,JJ
APROXIMATELY,2,2519,JJ
FEATHERCUT,1,0144,JJ
VML,5,8831,JJ
VSL,13,7469,JJ
DEBAGGING,1,4931,JJ
GENDARME,107,0440,JJ
SATI,24,4693,JJ
TRICKSTER,118,6794,JJ
OUTCASTED,1,5417,JJ
COPARTNERSHIP,2,7924,JJ
TENNI,1,8695,JJ
ZITI,14,4186,JJ
MANCHETE,1,7519,JJ
KIKYO,22,3969,JJ
BIJLI,3,2631,JJ
CHAVI,8,3428,JJ
COMMINUTED,3,8149,JJ
EVC,2,7558,JJ
SEIHIN,2,1414,JJ
HUGO,1255,7612,JJ
MATISS,4,3631,JJ
SCUMMIEST,2,7278,JJ
BEALL,2,1739,JJ
BRESE,19,1689,JJ
BRINDE,1,7423,JJ
EIDERDOWN,18,5597,JJ
MAMAL,5,6518,JJ
HURRIEDLY,51,3629,JJ
VUUR,1,0487,JJ
UNUSAL,4,9544,JJ
KIITE,2,6071,JJ
ASDF,2,7607,JJ
VAQUEROS,28,0098,JJ
BHAKTI,1,9141,JJ
FREMDE,7,7538,JJ
FACTUALLY,12,9714,JJ
PLETHORIC,1,3085,JJ
OSAFUNE,1,4565,JJ
JULLIET,2,3687,JJ
UNAPPORTIONED,2,1720,JJ
BARRELFUL,10,6977,JJ
HDC,1,9411,JJ
ACEY,23,7521,JJ
HANNING,15,6047,JJ
PICTORICAL,1,7847,JJ
HITLIST,2,5377,JJ
LAGAAN,82,0642,JJ
FAMICOM,1,1807,JJ
FIFTEEEN,1,7068,JJ
BITI,18,0403,JJ
TAPISSERIE,1,2607,JJ
GLOURIOUS,1,2367,JJ
BRILLI,1,8048,JJ
PULCHRITUDINOUS,4,5184,JJ
BAHR,16,8915,JJ
AGRESSOR,6,0481,JJ
CORPORATING,1,0631,JJ
GITTIN,3,9102,JJ
DIPL,1,9805,JJ
DAIR,1,9313,JJ
LUTH,8,0431,JJ
BOKE,11,9080,JJ
THEO,905,0189,JJ
AYY,4,0,JJ
BEERCAN,2,7121,JJ
CLOSSER,1,7662,JJR
COCKSURE,16,8791,JJ
EASERN,1,3424,JJ
GLITTEN,2,0926,JJ
BACC,15,0153,JJ
MUZZ,37,9058,JJ
DNG,4,8974,JJ
INDISCRET,4,8106,JJ
TRUCKFUL,6,5573,JJ
MORAN,319,9088,JJ
TABLA,8,9473,JJ
WESTGATE,8,6567,JJ
OINKING,5,7866,JJ
VEL,58,7246,JJ
ZIC,2,6027,JJ
SILCON,2,3062,JJ
AFTERWORD,2,8010,JJ
CCCC,1,0,JJ
DESIR,10,8816,JJ
TOBLERONE,10,2999,JJ
SERPANT,2,3079,JJ
LUCKLY,3,6820,JJ
SKELLUM,3,1731,JJ
CILENT,2,9387,JJ
JEUX,16,0359,JJ
HOUTEN,20,8158,JJ
UNSADDLING,2,5915,JJ
PIMPLY,39,9007,JJ
MELUN,24,8271,JJ
SWIVE,4,8769,JJ
COSTERMONGER,4,6353,JJ
ASTON,134,9504,JJ
TRANSTHORACIC,1,6369,JJ
ERSCHEINUNG,1,7649,JJ
TOTORO,46,1735,JJ
KASUGA,54,2306,JJ
IPF,1,875,JJ
ERH,51,5853,JJ
SOCOM,6,6103,JJ
UNBACKED,1,0030,JJ
MUSCA,2,9438,JJ
CHWILE,3,2215,JJ
ATTALUS,8,2117,JJ
SWAYZAK,22,3556,JJ
SUFERING,3,2224,JJ
VAUDEVILLES,1,5192,JJ
POOOR,1,0379,JJ
KAKUNG,7,1184,JJ
ITING,7,7471,JJ
INING,5,1891,JJ
TERAK,5,1839,JJ
SINDI,7,2058,JJ
SEMAL,1,2978,JJ
PITU,4,0829,JJ
AMAZIN,15,5705,JJ
CHUOH,1,0886,JJ
HEATSEEKING,2,3773,JJ
ZARKING,1,5931,JJ
NAZIFIED,2,4395,JJ
SNE,3,4230,JJ
IGHTS,7,1468,JJ
KILLICK,30,9552,JJ
KNUTE,42,1359,JJ
SIMONIZING,1,6037,JJ
POSSIBILIST,3,4831,JJ
CONTIN,3,7370,JJ
MOMENTU,1,8498,JJ
IGNORENT,1,1202,JJ
ILSE,110,1554,JJ
PSYCHODYSLEPTIC,1,7450,JJ
SUPERSONICS,2,4458,JJ
MEURENT,1,9568,JJ
MIASMIC,3,3775,JJ
FALMA,1,0909,JJ
INJAPANESE,5,7831,JJ
WOLE,1,2129,JJ
SPANISCH,1,7076,JJ
MANTOVANI,19,4699,JJ
NIHT,6,9158,JJ
FRIZZED,1,4139,JJ
SCRUNCHY,10,1255,JJ
BEQUEATHAL,1,9654,JJ
GIGGIDY,2,9264,JJ
BEDGOWN,2,8855,JJ
FINAN,3,7534,JJ
INBAL,4,2224,JJ
HYDROPOWERED,1,5136,JJ
INDIANA,478,2222,JJ
CROSSEDTHE,1,7902,JJ
RAFFISH,3,8873,JJ
THEJOINT,19,0931,JJ
ESEL,2,7547,JJ
BRAVI,5,4086,JJ
IMANI,6,6731,JJ
CHEREE,11,7830,JJ
APROACHING,1,8865,JJ
XMAS,77,8950,JJ
FALTA,9,3333,JJ
RIMAC,2,1544,JJ
EVOLUTED,1,8563,JJ
TRAL,4,8761,JJ
SUSPISCIOUS,1,0856,JJ
LOVI,3,1333,JJ
RGD,1,5352,JJ
KOUDI,4,6297,JJ
CRONIQUE,1,9187,JJ
HEREFOR,4,1016,JJ
HEFEN,1,5708,JJ
RBG,1,2121,JJ
THUONG,2,3790,JJ
LITA,59,3454,JJ
GALOSH,5,2113,JJ
TURFY,1,0305,JJ
MUUCH,1,7462,JJ
OOTY,10,9438,JJ
SOFI,37,0074,JJ
BREAKAST,2,9741,JJ
MYFILE,1,9137,JJ
SIBA,3,1544,JJ
EAP,4,9230,JJ
KISH,11,1843,JJ
SOMEW,1,0027,JJ
USR,26,9759,JJ
AHHHHHH,38,0,JJ
MILIND,1,2596,JJ
OTTONI,1,0684,JJ
ABISS,1,8939,JJ
GAMEY,13,4867,JJ
ZWART,1,8814,JJ
IDIOSINCRASY,1,5448,JJ
TABRIZI,2,5884,JJ
MEADOWLARK,17,2382,JJ
PARAMUTUAL,15,1888,JJ
THATCHY,1,7675,JJ
ITALIANISED,2,9562,JJ
WIGLESS,3,8228,JJ
VORN,1,1444,JJ
TAVE,80,6107,JJ
MCC,14,0,JJ
RUSTIER,2,6954,JJR
STECKER,4,6982,JJ
YOUHEI,1,2571,JJ
FATHEADED,11,3790,JJ
LICKLE,6,0243,JJ
ANGRA,5,9004,JJ
CONJOURING,1,0252,JJ
AGETE,1,8888,JJ
RENEGATE,1,7864,JJ
DYDD,1,7640,JJ
KAWASHITA,2,5671,JJ
CORSEC,1,8628,JJ
MEDIOLATERAL,1,6017,JJ
CITIE,4,8714,JJ
DRUMUL,3,0238,JJ
BERNADI,2,1683,JJ
PREFLIGHTED,2,7302,JJ
KHANDE,28,8554,JJ
DEMITASSE,11,6920,JJ
STRAK,1,4890,JJ
TAKACHIHO,3,1408,JJ
TEKKEN,53,0769,JJ
TARZAN,1389,9811,JJ
CORIOLAN,2,8252,JJ
EMPLOI,1,0207,JJ
UNUL,5,2187,JJ
SINGAPORE,562,4647,JJ
SUPERHUGE,1,5101,JJ
SANITARYWARE,2,5840,JJ
HRC,1,8292,JJ
GUNGAN,11,7647,JJ
SCRAIGHT,2,3772,JJ
HUMING,4,9815,JJ
LEGAT,1,0622,JJ
VANNING,9,9167,JJ
KAIL,4,1082,JJ
SWAINS,3,7982,JJ
HRH,23,2195,JJ
ORLY,105,8226,JJ
LALIQUE,5,0398,JJ
MOSTRARE,1,4438,JJ
FUOCHI,1,9577,JJ
APUC,1,0307,JJ
INTERESSTING,1,7116,JJ
UNHIREABLE,2,3855,JJ
WOJNY,1,9863,JJ
IHAN,1,8449,JJ
AJAX,144,6488,JJ
SHUKAR,1,0356,JJ
KOTAL,1,2424,JJ
DOORDAT,1,8735,JJ
FRICKING,170,0498,JJ
SUPERIOURS,2,1677,JJ
CAMOTE,1,2230,JJ
FANNYING,5,4424,JJ
GODDARD,134,4439,JJ
SENKAIMON,2,6858,JJ
SARC,2,5628,JJ
RRE,33,0,JJ
TOATE,12,7721,JJ
DOUBLEPLUS,4,3162,JJ
MINITRUE,6,4222,JJ
DOBI,16,7782,JJ
GUNSLICK,1,7300,JJ
PUGLIA,21,9874,JJ
CHICO,770,0972,JJ
EXPL,6,8253,JJ
GLUGGING,1,1950,JJ
EUPEPTIC,1,9766,JJ
QUERN,1,5454,JJ
COMESQUE,1,1946,JJ
OBERLEUTNANT,33,2508,JJ
STG,3,1547,JJ
UNWIDOWED,1,8476,JJ
SPUNE,15,0120,JJ
ATEST,5,0361,JJ
INAPOI,3,8229,JJ
GODOWN,28,8628,JJ
ELUDET,1,9322,JJ
ARIE,31,8386,JJ
MALDITA,7,7892,JJ
NORCAL,1,0334,JJ
BRAUCHST,2,5659,JJ
PSYCHOENERGETIC,1,9069,JJ
TOTHER,7,0438,JJ
CORNBALLER,2,7617,JJR
SCHADENFREUDE,67,4552,JJ
TODD,1634,0632,JJ
CEESED,1,8190,JJ
SUBBUTEO,2,8630,JJ
BANDAID,6,5205,JJ
CKD,1,7466,JJ
NUAT,1,7100,JJ
CELAN,2,5565,JJ
NECANDI,1,5698,JJ
SHOTTING,1,3705,JJ
SAPHI,1,5726,JJ
FEELINGLESS,2,5656,JJ
BIOMAGNETIC,3,0097,JJ
IME,86,4155,JJ
SHORYUKEN,3,5908,JJ
COONSKIN,7,8896,JJ
MISCA,1,9345,JJ
BEGOOD,1,9987,JJ
THEIM,10,9109,JJ
WARRIS,4,1772,JJ
AITKEN,21,8821,JJ
DOCUMENTATIONAL,1,8478,JJ
GEECHEE,4,2985,JJ
AHYBRID,1,9879,JJ
BUHO,1,7076,JJ
CALIM,1,6309,JJ
OENPELLI,4,0551,JJ
ZUERST,1,8803,JJ
DEVITALIZED,1,5461,JJ
BATTAGLIA,40,9056,JJ
ANGELUS,59,6356,JJ
PECCATORIBUS,4,9790,JJ
USUALLY,8488,1890,JJ
POMMY,5,1265,JJ
ANGLETERRE,3,6394,JJ
IMAL,2,8108,JJ
AFTERMARKET,2,1283,JJ
AIRSICKNESS,9,5901,JJ
PIJAK,1,5721,JJ
BUNDT,26,8152,JJ
COQUINA,1,1649,JJ
WAILY,6,4208,JJ
OOUR,7,0365,JJ
TOLERABLY,20,1924,JJ
PAPERMAN,1,2663,JJ
NICKER,18,8031,JJR
MASING,1,4796,JJ
GAMBO,1,6743,JJ
KANNUR,1,1960,JJ
DISAPPOINTINGLY,6,0107,JJ
STRANGELY,817,6524,JJ
MUNKY,1,8484,JJ
CAVATELLI,2,1991,JJ
FULLBACK,64,7470,JJ
BOBL,3,7255,JJ
HOONG,21,5384,JJ
CEASARIAN,2,8037,JJ
JAJ,6,2461,JJ
HALLES,36,9208,JJ
BIWA,42,2101,JJ
ATWITTER,6,7760,JJ
ABOUTTHE,21,9551,JJ
RECONCILIATED,1,7828,JJ
GGOD,3,1617,JJ
VEINTE,2,4200,JJ
UNDERWIRING,1,8789,JJ
RINGA,17,2122,JJ
ZANGA,1,8732,JJ
UNPASTEURIZED,1,1823,JJ
GIRNE,1,5511,JJ
PPY,29,0,JJ
SPECIALL,3,1999,JJ
INTERSCAPULAR,1,6985,JJ
EENSY,5,6385,JJ
BICH,8,8413,JJ
MOONLIGHTER,2,1711,JJR
YARAD,1,4589,JJ
OURE,1,1045,JJ
LARGESS,7,1761,JJ
SCHWABEN,1,8931,JJ
VOLO,9,0472,JJ
JETE,6,3056,JJ
TONDUE,1,5024,JJ
SANDALI,1,4477,JJ
BARCAROLLE,8,1278,JJ
HEMORRAGING,1,8712,JJ
QSL,8,1686,JJ
CHERUSCI,5,7359,JJ
OFCOM,2,7000,JJ
MPT,1,8500,JJ
ITC,5,2261,JJ
PARATROOPS,20,5330,JJ
STREETLIGHTING,1,2518,JJ
BOTLE,1,7135,JJ
SOTTISH,1,5316,JJ
ZAPOTEC,2,3660,JJ
GIRLIER,1,0381,JJ
COWRITTEN,3,2542,JJ
BORRACHO,9,7386,JJ
BARBI,51,0923,JJ
SIRIAN,1,0643,JJ
BLEI,4,8208,JJ
APPELLES,1,7831,JJ
BOHR,93,7335,JJ
OVERREGULATED,1,2689,JJ
OUTGAY,1,8030,JJ
HAAA,49,1076,JJ
HYDROTHERAPEUTIC,1,0616,JJ
